steam_id,appid,game_name,playtime_forever,playtime_2weeks,engagement_ratio,game_count,recent_active_games,avg_playtime,top_game_ratio,status,status_label
76561198802773677,730,Counter-Strike 2,22363,0,0.0,3,0,7723.0,0.9652,2,churn
76561198858580548,730,Counter-Strike 2,165369,0,0.0,4,0,41376.75,0.9992,2,churn
76561198966402502,730,Counter-Strike 2,62199,0,0.0,4,0,16687.0,0.9318,2,churn
76561199053548937,730,Counter-Strike 2,53174,0,0.0,168,9,1523.41,0.2078,2,churn
76561199075047045,730,Counter-Strike 2,75446,0,0.0,9,0,8663.56,0.9676,2,churn
76561197980865567,730,Counter-Strike 2,2079370,0,0.0,845,23,3064.4,0.803,2,churn
76561198068758040,570,Dota 2,358722,0,0.0,76,0,11000.17,0.4291,2,churn
76561198078553423,730,Counter-Strike 2,60608,0,0.0,53,0,2422.81,0.472,2,churn
76561198078643508,730,Counter-Strike 2,228568,0,0.0,12,0,34140.75,0.5579,2,churn
76561198152807424,730,Counter-Strike 2,38156,0,0.0,9,0,5150.67,0.8231,2,churn
76561198153397743,730,Counter-Strike 2,291643,0,0.0,118,0,3202.35,0.7718,2,churn
76561198172206539,570,Dota 2,232491,235,0.001,175,5,4007.51,0.3315,1,possivel_churn
76561198197496466,730,Counter-Strike 2,54722,0,0.0,120,0,737.27,0.6185,2,churn
76561198206984447,730,Counter-Strike 2,79846,0,0.0,203,1,1826.51,0.2153,2,churn
76561198208281712,730,Counter-Strike 2,183911,0,0.0,92,0,3763.33,0.5312,2,churn
76561198208385245,730,Counter-Strike 2,18667,0,0.0,17,0,1646.71,0.6668,2,churn
76561198208697599,730,Counter-Strike 2,21226,0,0.0,14,0,1839.64,0.8242,2,churn
76561198237829492,730,Counter-Strike 2,32024,0,0.0,75,0,3163.15,0.135,2,churn
76561198262010797,570,Dota 2,103817,70,0.0007,75,1,3343.23,0.414,1,possivel_churn
76561198273468021,730,Counter-Strike 2,168240,6,0.0,7,2,24631.0,0.9758,1,possivel_churn
76561198274370817,730,Counter-Strike 2,104552,301,0.0029,119,8,4000.55,0.2196,0,ativo
76561198282155134,730,Counter-Strike 2,223991,0,0.0,7,0,32107.14,0.9966,2,churn
76561198287309685,730,Counter-Strike 2,133407,85,0.0006,8,1,19502.88,0.855,1,possivel_churn
76561198305976776,730,Counter-Strike 2,164905,0,0.0,81,0,4418.04,0.4608,2,churn
76561198309459566,730,Counter-Strike 2,82271,0,0.0,45,0,3307.87,0.5527,2,churn
76561198310864430,730,Counter-Strike 2,168260,755,0.0045,255,5,1629.73,0.4049,0,ativo
76561198317444302,730,Counter-Strike 2,23600,0,0.0,267,0,581.31,0.1521,2,churn
76561198321897993,730,Counter-Strike 2,185996,0,0.0,149,0,2602.98,0.4796,2,churn
76561198329319958,730,Counter-Strike 2,42027,0,0.0,79,1,1914.91,0.2778,2,churn
76561198347748296,730,Counter-Strike 2,60965,0,0.0,3,0,20429.33,0.9947,2,churn
76561198353411290,730,Counter-Strike 2,9650,0,0.0,24,0,532.92,0.7545,2,churn
76561198377116821,730,Counter-Strike 2,34148,0,0.0,5,0,6852.4,0.9967,2,churn
76561198392056779,730,Counter-Strike 2,35159,0,0.0,4,0,8942.5,0.9829,2,churn
76561198398295229,730,Counter-Strike 2,242661,0,0.0,8,0,30643.38,0.9899,2,churn
76561198406140537,730,Counter-Strike 2,27480,0,0.0,18,0,1648.0,0.9264,2,churn
76561198418263564,730,Counter-Strike 2,98075,0,0.0,7,0,23137.14,0.6056,2,churn
76561198449210849,730,Counter-Strike 2,48152,0,0.0,8,0,6049.75,0.9949,2,churn
76561198798579585,730,Counter-Strike 2,290658,1501,0.0052,71,4,4826.23,0.8482,0,ativo
76561198799140236,730,Counter-Strike 2,138801,0,0.0,15,0,11349.87,0.8153,2,churn
76561198802738140,730,Counter-Strike 2,47233,0,0.0,16,0,3749.31,0.7874,2,churn
76561198803193811,730,Counter-Strike 2,156386,0,0.0,32,0,5234.0,0.9337,2,churn
76561198819670722,730,Counter-Strike 2,236060,0,0.0,62,0,5834.58,0.6526,2,churn
76561198822933528,730,Counter-Strike 2,92817,0,0.0,9,0,10493.89,0.9828,2,churn
76561198824370834,730,Counter-Strike 2,12711,0,0.0,6,0,2567.33,0.8252,2,churn
76561198829677122,730,Counter-Strike 2,39923,0,0.0,3,0,13543.0,0.9826,2,churn
76561198832539954,730,Counter-Strike 2,54531,0,0.0,9,0,6136.89,0.9873,2,churn
76561198833718252,730,Counter-Strike 2,254164,287,0.0011,14,1,21430.43,0.8471,1,possivel_churn
76561198851179747,730,Counter-Strike 2,141625,0,0.0,22,0,7044.36,0.9139,2,churn
76561198871407375,730,Counter-Strike 2,6094,0,0.0,35,0,396.29,0.4394,2,churn
76561198879812022,730,Counter-Strike 2,43286,0,0.0,3,0,14429.67,0.9999,2,churn
76561198889335929,730,Counter-Strike 2,12120,0,0.0,3,0,4040.0,1.0,2,churn
76561199033581680,730,Counter-Strike 2,45447,0,0.0,10,0,6708.6,0.6774,2,churn
76561199041981825,730,Counter-Strike 2,25397,0,0.0,11,0,2607.18,0.8856,2,churn
76561197961488304,730,Counter-Strike 2,156752,0,0.0,17,0,12112.88,0.7612,2,churn
76561198020632071,730,Counter-Strike 2,518729,584,0.0011,112,1,6861.12,0.675,0,ativo
76561198029600107,730,Counter-Strike 2,232353,2953,0.0127,50,2,9599.84,0.4841,0,ativo
76561198039827098,570,Dota 2,596522,0,0.0,115,0,11300.94,0.459,2,churn
76561198039996909,730,Counter-Strike 2,401295,582,0.0015,88,3,7413.09,0.6152,0,ativo
76561198048577247,730,Counter-Strike 2,245167,578,0.0024,38,1,8835.45,0.7302,0,ativo
76561198051669270,570,Dota 2,166559,0,0.0,38,0,11082.63,0.3955,2,churn
76561198056493196,570,Dota 2,126354,0,0.0,28,0,9165.04,0.4924,2,churn
76561198070387421,570,Dota 2,332889,564,0.0017,223,3,3862.06,0.3865,0,ativo
76561198070715579,730,Counter-Strike 2,250305,0,0.0,32,0,8083.5,0.9677,2,churn
76561198078483730,730,Counter-Strike 2,28744,0,0.0,135,0,396.36,0.5372,2,churn
76561198085742011,570,Dota 2,149522,0,0.0,93,0,3431.69,0.4685,2,churn
76561198104997535,730,Counter-Strike 2,191385,0,0.0,129,2,6196.83,0.2394,2,churn
76561198124151367,570,Dota 2,78485,0,0.0,113,3,2658.62,0.2612,2,churn
76561198144447109,730,Counter-Strike 2,87904,0,0.0,32,0,6860.62,0.4004,2,churn
76561198145905748,570,Dota 2,234885,0,0.0,25,0,12983.04,0.7237,2,churn
76561198148198141,730,Counter-Strike 2,63688,0,0.0,33,1,5417.0,0.3563,2,churn
76561198159179211,730,Counter-Strike 2,87729,0,0.0,105,0,1054.59,0.7923,2,churn
76561198162264364,570,Dota 2,137692,102,0.0007,22,2,12122.27,0.5163,1,possivel_churn
76561198162797978,570,Dota 2,329588,248,0.0008,109,7,8387.28,0.3605,1,possivel_churn
76561198163277064,730,Counter-Strike 2,94677,0,0.0,172,0,2462.82,0.2235,2,churn
76561198166469741,730,Counter-Strike 2,84159,0,0.0,38,0,3939.74,0.5621,2,churn
76561198168632873,730,Counter-Strike 2,65209,2007,0.0308,153,3,1473.34,0.2893,0,ativo
76561198169468723,730,Counter-Strike 2,235311,0,0.0,72,0,10594.76,0.3085,2,churn
76561198169984327,730,Counter-Strike 2,228498,1244,0.0054,67,2,6721.34,0.5074,0,ativo
76561198181978549,570,Dota 2,336100,0,0.0,32,0,18852.22,0.5571,2,churn
76561198198246365,730,Counter-Strike 2,41331,0,0.0,31,0,4407.16,0.3025,2,churn
76561198201026537,730,Counter-Strike 2,221857,79,0.0004,105,1,2693.59,0.7844,1,possivel_churn
76561198203650981,730,Counter-Strike 2,110153,0,0.0,17,0,7488.47,0.8653,2,churn
76561198204309545,730,Counter-Strike 2,112467,0,0.0,21,0,6910.38,0.775,2,churn
76561198204425636,730,Counter-Strike 2,119347,0,0.0,49,0,3011.47,0.8088,2,churn
76561198204880807,730,Counter-Strike 2,96265,0,0.0,93,2,2776.65,0.3728,2,churn
76561198205387845,730,Counter-Strike 2,131657,0,0.0,17,0,9083.94,0.8526,2,churn
76561198209586691,730,Counter-Strike 2,541639,0,0.0,52,1,20054.02,0.5194,2,churn
76561198220438507,730,Counter-Strike 2,236557,147,0.0006,86,2,5287.91,0.5202,1,possivel_churn
76561198221311068,730,Counter-Strike 2,69907,0,0.0,6,0,18976.67,0.614,2,churn
76561198226068548,730,Counter-Strike 2,78101,0,0.0,11,0,8588.27,0.8267,2,churn
76561198246363284,730,Counter-Strike 2,187161,0,0.0,18,0,11913.44,0.8728,2,churn
76561198252524086,730,Counter-Strike 2,45023,0,0.0,50,0,2886.5,0.312,2,churn
76561198255089994,730,Counter-Strike 2,156495,0,0.0,39,0,5111.9,0.785,2,churn
76561198255429728,730,Counter-Strike 2,88676,0,0.0,83,2,3558.35,0.3002,2,churn
76561198258638303,730,Counter-Strike 2,92802,0,0.0,26,1,5829.85,0.6122,2,churn
76561198267494387,730,Counter-Strike 2,97550,0,0.0,145,0,1838.19,0.366,2,churn
76561198274632265,730,Counter-Strike 2,71258,0,0.0,64,0,2904.2,0.3834,2,churn
76561198277302974,730,Counter-Strike 2,64374,0,0.0,16,0,7430.81,0.5414,2,churn
76561198283764556,730,Counter-Strike 2,109154,0,0.0,30,0,3801.6,0.9571,2,churn
76561198284412896,730,Counter-Strike 2,206209,0,0.0,167,2,2321.87,0.5318,2,churn
76561198290161906,730,Counter-Strike 2,426254,0,0.0,32,0,13389.41,0.9948,2,churn
76561198295386062,730,Counter-Strike 2,511041,113,0.0002,26,1,26079.12,0.7537,1,possivel_churn
76561198319971687,730,Counter-Strike 2,136442,0,0.0,28,0,6296.36,0.7739,2,churn
76561198326227962,381210,Dead by Daylight,34540,0,0.0,26,0,3121.69,0.4256,2,churn
76561198328172677,730,Counter-Strike 2,129030,1408,0.0109,65,1,2902.71,0.6839,0,ativo
76561198332102141,730,Counter-Strike 2,212306,35,0.0002,67,2,5181.99,0.6115,1,possivel_churn
76561198335868939,730,Counter-Strike 2,100591,533,0.0053,117,3,1690.99,0.5084,0,ativo
76561198339935348,730,Counter-Strike 2,48478,0,0.0,5,0,9707.8,0.9987,2,churn
76561198342160534,730,Counter-Strike 2,237104,0,0.0,22,0,10935.14,0.9856,2,churn
76561198348857956,730,Counter-Strike 2,126456,462,0.0037,21,1,7732.52,0.7788,0,ativo
76561198351668101,730,Counter-Strike 2,90394,0,0.0,29,0,3256.79,0.9571,2,churn
76561198352233023,730,Counter-Strike 2,72999,782,0.0107,9,2,15380.0,0.5274,0,ativo
76561198355841564,730,Counter-Strike 2,275537,0,0.0,214,1,1802.52,0.7143,2,churn
76561198357167738,730,Counter-Strike 2,127091,589,0.0046,77,4,2467.77,0.6688,0,ativo
76561198367901211,730,Counter-Strike 2,9896,0,0.0,27,0,469.19,0.7812,2,churn
76561198369879571,730,Counter-Strike 2,115040,0,0.0,53,0,3734.74,0.5812,2,churn
76561198374070829,730,Counter-Strike 2,335129,0,0.0,158,0,2350.05,0.9026,2,churn
76561198376872947,730,Counter-Strike 2,208299,0,0.0,50,0,5127.82,0.8124,2,churn
76561198380386324,730,Counter-Strike 2,276913,290,0.001,104,2,4435.05,0.6004,1,possivel_churn
76561198384525547,730,Counter-Strike 2,105594,0,0.0,2,0,52798.0,1.0,2,churn
76561198388607173,730,Counter-Strike 2,221639,2644,0.0119,29,1,8580.86,0.8907,0,ativo
76561198388844342,730,Counter-Strike 2,80687,0,0.0,34,0,3414.53,0.695,2,churn
76561198389058501,730,Counter-Strike 2,48663,0,0.0,165,2,1113.25,0.2649,2,churn
76561198391957147,730,Counter-Strike 2,71936,181,0.0025,18,1,5148.56,0.7762,1,possivel_churn
76561198394201318,252950,Rocket League,70342,0,0.0,81,0,2011.69,0.4317,2,churn
76561198401203266,440,Team Fortress 2,48583,0,0.0,70,1,1804.34,0.3847,2,churn
76561198402148284,730,Counter-Strike 2,201427,0,0.0,38,1,12600.58,0.4207,2,churn
76561198406235206,730,Counter-Strike 2,481803,18,0.0,46,4,14612.0,0.7168,1,possivel_churn
76561198413063017,730,Counter-Strike 2,29340,0,0.0,129,0,629.92,0.3611,2,churn
76561198414239230,730,Counter-Strike 2,122566,0,0.0,33,0,7166.27,0.5183,2,churn
76561198415624098,730,Counter-Strike 2,68865,7,0.0001,132,5,2630.73,0.1983,1,possivel_churn
76561198415736522,730,Counter-Strike 2,49598,0,0.0,14,0,4757.93,0.7446,2,churn
76561198417186706,730,Counter-Strike 2,68079,0,0.0,5,0,17288.0,0.7876,2,churn
76561198427265186,730,Counter-Strike 2,137058,0,0.0,1,0,137058.0,1.0,2,churn
76561198434101913,730,Counter-Strike 2,133396,0,0.0,16,0,10747.0,0.7758,2,churn
76561198448709867,730,Counter-Strike 2,66216,0,0.0,68,0,3012.06,0.3233,2,churn
76561198449154380,730,Counter-Strike 2,182112,0,0.0,3,0,62158.67,0.9766,2,churn
76561198799853030,730,Counter-Strike 2,97822,0,0.0,33,0,3986.42,0.7436,2,churn
76561198800259290,730,Counter-Strike 2,58844,0,0.0,43,0,1856.91,0.737,2,churn
76561198800358316,730,Counter-Strike 2,108802,0,0.0,21,0,5285.95,0.9802,2,churn
76561198802303877,730,Counter-Strike 2,18229,0,0.0,25,0,775.04,0.9408,2,churn
76561198805753788,730,Counter-Strike 2,77675,0,0.0,49,4,3321.63,0.4772,2,churn
76561198813383850,730,Counter-Strike 2,75376,0,0.0,31,0,2701.77,0.9,2,churn
76561198815292794,730,Counter-Strike 2,20271,0,0.0,2,0,10143.0,0.9993,2,churn
76561198820502505,578080,PUBG: BATTLEGROUNDS,1840,0,0.0,1,0,1840.0,1.0,2,churn
76561198826646473,730,Counter-Strike 2,228130,0,0.0,29,0,8218.17,0.9572,2,churn
76561198827548413,730,Counter-Strike 2,184669,71,0.0004,34,1,5668.35,0.9582,1,possivel_churn
76561198828445980,730,Counter-Strike 2,240533,0,0.0,8,0,30438.88,0.9878,2,churn
76561198832410250,730,Counter-Strike 2,202607,1039,0.0051,14,2,14964.07,0.9671,0,ativo
76561198837279514,730,Counter-Strike 2,41670,0,0.0,1,0,41670.0,1.0,2,churn
76561198856089762,730,Counter-Strike 2,60061,542,0.009,27,1,2318.78,0.9593,0,ativo
76561198865261167,730,Counter-Strike 2,167130,524,0.0031,50,2,5570.74,0.6,0,ativo
76561198866645145,730,Counter-Strike 2,18395,0,0.0,126,0,307.06,0.4755,2,churn
76561198871183328,730,Counter-Strike 2,7853,0,0.0,5,0,1618.0,0.9707,2,churn
76561198876111823,730,Counter-Strike 2,91025,504,0.0055,56,2,2217.39,0.733,0,ativo
76561198884775947,730,Counter-Strike 2,85220,0,0.0,15,0,6021.87,0.9435,2,churn
76561198903422955,730,Counter-Strike 2,70183,0,0.0,18,0,4849.0,0.8041,2,churn
76561198913700029,730,Counter-Strike 2,12933,0,0.0,1,0,12933.0,1.0,2,churn
76561198928448144,730,Counter-Strike 2,10878,0,0.0,2,0,5439.0,1.0,2,churn
76561198929249848,730,Counter-Strike 2,25454,0,0.0,12,0,3032.42,0.6995,2,churn
76561198949099925,381210,Dead by Daylight,23991,2,0.0001,28,3,2080.18,0.4119,1,possivel_churn
76561198963370550,730,Counter-Strike 2,198944,1250,0.0063,24,1,8934.62,0.9278,0,ativo
76561198977202097,730,Counter-Strike 2,429983,280,0.0007,301,5,1999.19,0.7145,1,possivel_churn
76561198985283823,730,Counter-Strike 2,122912,0,0.0,6,0,20759.0,0.9868,2,churn
76561198991383423,730,Counter-Strike 2,75361,2908,0.0386,44,1,3170.64,0.5402,0,ativo
76561199000730936,730,Counter-Strike 2,491714,4400,0.0089,17,1,43108.71,0.671,0,ativo
76561199002302782,730,Counter-Strike 2,117502,0,0.0,37,3,7032.0,0.4516,2,churn
76561199011823687,730,Counter-Strike 2,101945,28,0.0003,33,1,3359.45,0.9196,1,possivel_churn
76561199012754475,730,Counter-Strike 2,185940,0,0.0,112,3,5233.71,0.3172,2,churn
76561199044433453,730,Counter-Strike 2,106777,0,0.0,19,0,6659.21,0.8439,2,churn
76561199060540794,730,Counter-Strike 2,98250,0,0.0,9,0,11121.33,0.9816,2,churn
76561199062552148,730,Counter-Strike 2,153770,0,0.0,25,1,6634.28,0.9271,2,churn
76561199067229018,730,Counter-Strike 2,186336,0,0.0,6,0,32272.5,0.9623,2,churn
76561199075275676,730,Counter-Strike 2,36314,0,0.0,9,0,7986.56,0.5052,2,churn
76561199088199393,730,Counter-Strike 2,44748,0,0.0,58,2,2267.48,0.3403,2,churn
76561199099406036,730,Counter-Strike 2,85942,540,0.0063,18,1,5108.0,0.9347,0,ativo
76561199113534430,730,Counter-Strike 2,224021,19977,0.0892,61,2,4300.7,0.8539,0,ativo
76561199116766612,730,Counter-Strike 2,124459,0,0.0,5,0,24981.8,0.9964,2,churn
76561199124891480,730,Counter-Strike 2,146443,0,0.0,36,1,5151.08,0.7897,2,churn
76561199125402111,730,Counter-Strike 2,79966,197,0.0025,20,1,4885.55,0.8184,1,possivel_churn
76561199126757057,730,Counter-Strike 2,75306,0,0.0,5,0,15079.2,0.9988,2,churn
76561199130540076,730,Counter-Strike 2,26719,0,0.0,18,0,1656.11,0.8963,2,churn
76561199133299958,730,Counter-Strike 2,120246,0,0.0,21,0,5821.52,0.9836,2,churn
76561199134699019,730,Counter-Strike 2,57289,0,0.0,5,0,12874.8,0.8899,2,churn
76561199152630027,730,Counter-Strike 2,21004,0,0.0,3,0,7032.67,0.9955,2,churn
76561199157548493,730,Counter-Strike 2,75057,0,0.0,3,0,25387.67,0.9855,2,churn
76561199173861714,730,Counter-Strike 2,39097,0,0.0,34,0,2086.79,0.551,2,churn
76561199183506968,730,Counter-Strike 2,127735,0,0.0,30,0,8621.27,0.4939,2,churn
76561198062618298,570,Dota 2,285810,0,0.0,69,0,5289.46,0.7831,2,churn
76561198122187046,570,Dota 2,440490,260,0.0006,218,1,2965.66,0.6813,1,possivel_churn
76561198170521266,730,Counter-Strike 2,471260,232,0.0005,84,1,7168.7,0.7826,1,possivel_churn
76561198179477887,730,Counter-Strike 2,599501,259,0.0004,51,1,14555.65,0.8076,1,possivel_churn
76561198190038631,730,Counter-Strike 2,241775,0,0.0,40,0,12007.28,0.5034,2,churn
76561198207674897,570,Dota 2,81400,0,0.0,1022,0,185.87,0.4285,2,churn
76561198238088048,730,Counter-Strike 2,204908,672,0.0033,32,2,7654.97,0.8365,0,ativo
76561198282368123,730,Counter-Strike 2,131645,0,0.0,35,0,5552.86,0.6774,2,churn
76561198315048381,730,Counter-Strike 2,211570,293,0.0014,67,1,3834.72,0.8235,1,possivel_churn
76561198352979869,730,Counter-Strike 2,136137,0,0.0,144,2,4198.97,0.2251,2,churn
76561198364794577,730,Counter-Strike 2,100441,73,0.0007,46,2,3358.63,0.6501,1,possivel_churn
76561198367950733,730,Counter-Strike 2,163819,0,0.0,75,2,2550.44,0.8564,2,churn
76561198372045401,730,Counter-Strike 2,130318,0,0.0,14,0,10375.21,0.8972,2,churn
76561198803382657,730,Counter-Strike 2,235474,0,0.0,23,0,11272.26,0.9082,2,churn
76561198807414737,730,Counter-Strike 2,262170,899,0.0034,7,1,37833.71,0.9899,0,ativo
76561198829552445,730,Counter-Strike 2,226985,122,0.0005,60,2,4968.18,0.7615,1,possivel_churn
76561198832078450,730,Counter-Strike 2,290884,324,0.0011,45,2,8257.76,0.7828,0,ativo
76561198846725054,730,Counter-Strike 2,85904,0,0.0,27,0,4481.3,0.71,2,churn
76561198866562174,730,Counter-Strike 2,71742,0,0.0,97,1,6431.98,0.115,2,churn
76561198869348728,730,Counter-Strike 2,80233,159,0.002,17,2,8663.76,0.5448,1,possivel_churn
76561198869431649,730,Counter-Strike 2,81546,203,0.0025,23,2,3894.39,0.9104,1,possivel_churn
76561198870857696,730,Counter-Strike 2,75583,0,0.0,40,0,2485.28,0.7603,2,churn
76561198883392897,730,Counter-Strike 2,162614,0,0.0,9,0,18129.22,0.9966,2,churn
76561198913469170,730,Counter-Strike 2,49689,0,0.0,3,0,16598.0,0.9979,2,churn
76561198950968370,730,Counter-Strike 2,151009,0,0.0,8,0,19205.12,0.9829,2,churn
76561198972092278,730,Counter-Strike 2,103531,62,0.0006,10,1,11830.7,0.8751,1,possivel_churn
76561199000815556,730,Counter-Strike 2,261529,94,0.0004,76,2,4503.95,0.764,1,possivel_churn
76561199041796081,730,Counter-Strike 2,125355,228,0.0018,12,1,12241.83,0.8533,1,possivel_churn
76561199047367513,730,Counter-Strike 2,346734,420,0.0012,40,1,9140.28,0.9484,0,ativo
76561199115697226,730,Counter-Strike 2,57961,746,0.0129,42,6,2773.57,0.4976,0,ativo
76561198022319286,730,Counter-Strike 2,203366,2054,0.0101,22,3,13575.23,0.6809,0,ativo
76561198045306393,570,Dota 2,221219,0,0.0,195,0,2772.57,0.4092,2,churn
76561198051459681,570,Dota 2,238784,243,0.001,80,2,4133.91,0.722,1,possivel_churn
76561198052020989,570,Dota 2,96541,0,0.0,17,0,9054.24,0.6272,2,churn
76561198053578669,570,Dota 2,333306,0,0.0,281,2,4444.79,0.2669,2,churn
76561198054832575,730,Counter-Strike 2,261195,1415,0.0054,559,21,1022.77,0.4569,0,ativo
76561198061447156,252950,Rocket League,126641,0,0.0,171,4,2938.12,0.2521,2,churn
76561198065161959,570,Dota 2,398603,212,0.0005,108,3,5534.11,0.6669,1,possivel_churn
76561198076777416,730,Counter-Strike 2,115865,0,0.0,45,0,4398.29,0.5854,2,churn
76561198083442303,730,Counter-Strike 2,75823,0,0.0,59,0,2697.76,0.4764,2,churn
76561198084781493,570,Dota 2,266139,0,0.0,2,1,133774.5,0.9947,2,churn
76561198087983838,570,Dota 2,252544,318,0.0013,96,4,5633.25,0.467,0,ativo
76561198102966461,730,Counter-Strike 2,22095,0,0.0,72,0,1451.64,0.2114,2,churn
76561198106214512,252950,Rocket League,61041,8,0.0001,52,1,3600.23,0.3261,1,possivel_churn
76561198107245736,570,Dota 2,523995,0,0.0,4,0,132628.25,0.9877,2,churn
76561198115420637,570,Dota 2,540784,0,0.0,34,0,20701.21,0.7683,2,churn
76561198118407523,570,Dota 2,294138,0,0.0,279,0,2512.22,0.4197,2,churn
76561198124066983,570,Dota 2,277420,0,0.0,26,0,17063.85,0.6253,2,churn
76561198125151007,570,Dota 2,192550,0,0.0,190,7,1956.4,0.518,2,churn
76561198126871169,570,Dota 2,388925,0,0.0,400,1,2259.79,0.4303,2,churn
76561198128576533,570,Dota 2,74185,0,0.0,18,1,4267.33,0.9658,2,churn
76561198132999544,570,Dota 2,286141,169,0.0006,13,2,23597.31,0.9328,1,possivel_churn
76561198135788562,570,Dota 2,278565,0,0.0,51,2,7954.63,0.6867,2,churn
76561198146666539,730,Counter-Strike 2,232479,0,0.0,114,1,3074.28,0.6633,2,churn
76561198150981057,570,Dota 2,446714,0,0.0,124,1,5542.75,0.65,2,churn
76561198151288057,730,Counter-Strike 2,190845,151,0.0008,160,1,2209.19,0.5399,1,possivel_churn
76561198151864533,570,Dota 2,184577,0,0.0,103,1,5012.91,0.3575,2,churn
76561198159713627,570,Dota 2,491290,2579,0.0052,42,1,22695.93,0.5154,0,ativo
76561198160596296,570,Dota 2,142121,1,0.0,186,4,2468.36,0.3096,1,possivel_churn
76561198163519338,578080,PUBG: BATTLEGROUNDS,43601,0,0.0,112,1,2874.62,0.1354,2,churn
76561198168235749,570,Dota 2,322260,109,0.0003,147,2,3631.67,0.6036,1,possivel_churn
76561198170610794,730,Counter-Strike 2,51801,0,0.0,14,0,5341.43,0.6927,2,churn
76561198177091534,570,Dota 2,90459,0,0.0,55,0,3083.69,0.5334,2,churn
76561198179239030,570,Dota 2,370096,5506,0.0149,58,1,7324.17,0.8712,0,ativo
76561198191257961,252950,Rocket League,45381,0,0.0,81,0,1621.42,0.3455,2,churn
76561198192737917,252950,Rocket League,34124,0,0.0,259,1,1085.13,0.1214,2,churn
76561198195245573,570,Dota 2,109565,0,0.0,53,0,4813.64,0.4295,2,churn
76561198196815087,730,Counter-Strike 2,146696,0,0.0,34,0,5003.91,0.8622,2,churn
76561198197864113,730,Counter-Strike 2,64831,0,0.0,82,0,1643.34,0.4811,2,churn
76561198202532217,570,Dota 2,441160,1019,0.0023,69,2,15434.25,0.4142,0,ativo
76561198214547297,730,Counter-Strike 2,9758,0,0.0,77,0,764.97,0.1657,2,churn
76561198215020227,570,Dota 2,276872,0,0.0,18,1,20180.67,0.7622,2,churn
76561198242701046,730,Counter-Strike 2,85842,0,0.0,225,6,1504.68,0.2536,2,churn
76561198246289898,730,Counter-Strike 2,156313,0,0.0,140,1,2574.27,0.4337,2,churn
76561198254801193,730,Counter-Strike 2,91513,0,0.0,21,1,7952.52,0.548,2,churn
76561198267381324,730,Counter-Strike 2,116349,0,0.0,186,4,2320.44,0.2696,2,churn
76561198278401658,730,Counter-Strike 2,146047,0,0.0,34,0,4740.74,0.9061,2,churn
76561198278864133,730,Counter-Strike 2,150634,111,0.0007,23,1,7063.26,0.9272,1,possivel_churn
76561198281248168,730,Counter-Strike 2,73098,0,0.0,9,0,8908.44,0.9117,2,churn
76561198303840407,730,Counter-Strike 2,193827,0,0.0,33,3,10249.58,0.5731,2,churn
76561198307857449,730,Counter-Strike 2,276724,53,0.0002,22,2,15159.45,0.8297,1,possivel_churn
76561198315557302,730,Counter-Strike 2,208533,0,0.0,118,2,5618.68,0.3145,2,churn
76561198315917002,730,Counter-Strike 2,134356,35,0.0003,97,3,5607.21,0.247,1,possivel_churn
76561198319706042,570,Dota 2,8819,0,0.0,24,0,673.33,0.5457,2,churn
76561198324574982,730,Counter-Strike 2,269734,87,0.0003,11,1,25714.45,0.9536,1,possivel_churn
76561198334760056,730,Counter-Strike 2,123988,0,0.0,52,0,4970.79,0.4797,2,churn
76561198334882206,730,Counter-Strike 2,75493,0,0.0,320,4,1046.27,0.2255,2,churn
76561198338781720,730,Counter-Strike 2,159740,0,0.0,12,0,13352.5,0.9969,2,churn
76561198340564609,730,Counter-Strike 2,358200,68,0.0002,45,1,8384.51,0.9494,1,possivel_churn
76561198341081067,730,Counter-Strike 2,146177,644,0.0044,9,1,16560.67,0.9808,0,ativo
76561198353822565,730,Counter-Strike 2,158024,418,0.0026,50,2,3690.44,0.8564,0,ativo
76561198355285490,730,Counter-Strike 2,22045,0,0.0,53,0,699.66,0.5945,2,churn
76561198361981897,730,Counter-Strike 2,130378,0,0.0,119,4,2971.87,0.3687,2,churn
76561198372089643,730,Counter-Strike 2,3249,41,0.0126,12,1,376.58,0.719,0,ativo
76561198388202858,730,Counter-Strike 2,201641,0,0.0,86,0,3152.13,0.7438,2,churn
76561198389948825,730,Counter-Strike 2,88558,0,0.0,96,1,2078.25,0.4439,2,churn
76561198391636061,730,Counter-Strike 2,26620,0,0.0,4,0,6848.75,0.9717,2,churn
76561198394471810,730,Counter-Strike 2,7610,0,0.0,66,0,325.44,0.3543,2,churn
76561198400978474,730,Counter-Strike 2,78521,0,0.0,38,7,5005.82,0.4128,2,churn
76561198401654476,730,Counter-Strike 2,81837,259,0.0032,50,1,2525.02,0.6482,1,possivel_churn
76561198410536856,730,Counter-Strike 2,131002,392,0.003,34,2,6417.29,0.6004,0,ativo
76561198411361692,730,Counter-Strike 2,95637,0,0.0,13,0,15022.85,0.4897,2,churn
76561198416331467,730,Counter-Strike 2,86606,0,0.0,101,2,2386.73,0.3593,2,churn
76561198423548754,730,Counter-Strike 2,113606,0,0.0,50,0,2934.14,0.7744,2,churn
76561198438744627,730,Counter-Strike 2,65897,0,0.0,35,1,4419.03,0.4261,2,churn
76561198439711739,730,Counter-Strike 2,80718,0,0.0,155,1,1822.03,0.2858,2,churn
